Time,Errors Present,Charge-Enable Output Active,Discharge-Enable Output Active,DCL Reduced Due To SOC,DCL Reduced Due To Cell Resistance,DCL Reduced Due To Temperature,DCL Reduced Due To Cell Voltage,DCL Reduced Due To Pack Voltage,CCL Reduced Due To SOC,CCL Reduced Due To Cell Resistance,CCL Reduced Due To Temperature,CCL Reduced Due To Cell Voltage,CCL Reduced Due To Pack Voltage,CCL Zero Because Charge Complete,Pack Charge Current Limit (CCL),Pack Discharge Current Limit (DCL),Pack Amperage (Current),Pack Voltage,Summed Pack Voltage,Pack State of Charge (SOC),Pack State of Health (SOH),Average battery temperature,Main Temperature Sensor #1,Main Temperature Sensor #2,Main Temperature Sensor #3,Main Temperature Sensor #4,Main Temperature Sensor #5,Main Temperature Sensor #6,Main Temperature Sensor #7,Main Temperature Sensor #8,Lowest Cell Voltage,Highest Cell Voltage,Average Cell Voltage,Lowest Cell Resistance,Highest Cell Resistance,Average Cell Resistance,Is Pack Balancing,Total Time Above 45C,Inst. Cell 1,Inst. Cell 2,Inst. Cell 3,Inst. Cell 4,Inst. Cell 5,Inst. Cell 6,Inst. Cell 7,Inst. Cell 8,Inst. Cell 9,Inst. Cell 10,Inst. Cell 11,Inst. Cell 12,Inst. Cell 13,Inst. Cell 14,Inst. Cell 15,Inst. Cell 16,Inst. Cell 17,Inst. Cell 18,Inst. Cell 19,Inst. Cell 20,Inst. Cell 21,Inst. Cell 22,Inst. Cell 23,Inst. Cell 24,Inst. Cell 25,Inst. Cell 26,Inst. Cell 27,Inst. Cell 28,Inst. Cell 29,Inst. Cell 30,Inst. Cell 31,Inst. Cell 32,Inst. Cell 33,Inst. Cell 34,Inst. Cell 35,Inst. Cell 36
Mon May 26 18:08:33 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.908000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:08:38 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.909000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:08:43 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.909000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:08:48 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.907000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.908000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:08:53 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.909000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:08:58 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.909000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:04 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.906000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:09 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.909000,3.908000,3.908000,3.908000,3.907000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:14 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.908000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:19 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.907000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:24 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.909000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:29 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.909000,3.908000,3.908000,3.908000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:34 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:39 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.909000,3.908000,3.908000,3.908000,3.907000,3.907000,3.908000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:44 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.909000,3.908000,3.908000,3.908000,3.907000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:49 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:54 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.909000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.907000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:09:59 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.907000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:05 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.909000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.908000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:10 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:15 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:20 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.909000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:25 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:30 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.909000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:35 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.909000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:40 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.908000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:45 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:50 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.908000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.908000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:10:55 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.907000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:11:01 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.908000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:11:06 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.907000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:11:11 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
Mon May 26 18:11:16 PDT 2025,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,90.000000,0.000000,48.800000,48.840000,80.000000,100.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,3.906000,3.908000,3.907000,1.100000,1.100000,1.100000,0.000000,1084.000000,3.908000,3.908000,3.908000,3.909000,3.908000,3.908000,3.908000,3.908000,3.907000,3.907000,3.907000,3.907000,3.907000,3.907000,3.908000,3.908000,3.907000,3.907000,3.907000,0.000000,0.000000,0.000000,0.000000,0.000000,3.906000,3.908000,3.907000,3.907000,3.907000,3.908000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
